"","RegionCentroidLatitude","RegionCentroidLongitude","ID","Binomial","State","MaxStatus","count"
"306",-35.33131139,138.668376,4943,"Acacia_rhetinocarpa","South Australia","Vulnerable",115
"307",-35.33131139,138.668376,4948,"Prasophyllum_murfetii","South Australia","Critically Endangered",115
"308",-35.33131139,138.668376,4949,"Prasophyllum_murfetii","South Australia","Critically Endangered",115
"309",-35.33131139,138.668376,4950,"Prasophyllum_murfetii","South Australia","Critically Endangered",115
"310",-35.33131139,138.668376,4951,"Prasophyllum_murfetii","South Australia","Critically Endangered",115
"311",-35.33131139,138.668376,4952,"Prasophyllum_murfetii","South Australia","Critically Endangered",115
"312",-35.33131139,138.668376,5143,"Caladenia_ovata","South Australia","Vulnerable",115
"313",-35.33131139,138.668376,5144,"Caladenia_ovata","South Australia","Vulnerable",115
"314",-35.33131139,138.668376,5145,"Caladenia_ovata","South Australia","Vulnerable",115
"315",-35.33131139,138.668376,5164,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"316",-35.33131139,138.668376,5165,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"317",-35.33131139,138.668376,5166,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"318",-35.33131139,138.668376,5169,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"319",-35.33131139,138.668376,5170,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"320",-35.33131139,138.668376,5171,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"321",-35.33131139,138.668376,5172,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"322",-35.33131139,138.668376,5173,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"323",-35.33131139,138.668376,5174,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"324",-35.33131139,138.668376,5176,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"325",-35.33131139,138.668376,5177,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"326",-35.33131139,138.668376,5178,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"327",-35.33131139,138.668376,5179,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"328",-35.33131139,138.668376,5180,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"329",-35.33131139,138.668376,5181,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"330",-35.33131139,138.668376,5182,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"331",-35.33131139,138.668376,5183,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"332",-35.33131139,138.668376,5184,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"333",-35.33131139,138.668376,5185,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"334",-35.33131139,138.668376,5186,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"335",-35.33131139,138.668376,5187,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"336",-35.33131139,138.668376,5188,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"337",-35.33131139,138.668376,5193,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"338",-35.33131139,138.668376,5194,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"339",-35.33131139,138.668376,5195,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"340",-35.33131139,138.668376,5196,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"341",-35.33131139,138.668376,5198,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"342",-35.33131139,138.668376,5199,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"343",-35.33131139,138.668376,5200,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"344",-35.33131139,138.668376,5201,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"345",-35.33131139,138.668376,5202,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"346",-35.33131139,138.668376,5203,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"347",-35.33131139,138.668376,5204,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"348",-35.33131139,138.668376,5205,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"349",-35.33131139,138.668376,5206,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"350",-35.33131139,138.668376,5207,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"351",-35.33131139,138.668376,5208,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"352",-35.33131139,138.668376,5209,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"353",-35.33131139,138.668376,5210,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"354",-35.33131139,138.668376,5212,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"355",-35.33131139,138.668376,5215,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",115
"356",-35.33131139,138.668376,5310,"Prostanthera_eurybioides","South Australia","Endangered",115
"357",-35.33131139,138.668376,5311,"Prostanthera_eurybioides","South Australia","Endangered",115
"358",-35.33131139,138.668376,5312,"Prostanthera_eurybioides","South Australia","Endangered",115
"359",-35.33131139,138.668376,5313,"Prostanthera_eurybioides","South Australia","Endangered",115
"360",-35.33131139,138.668376,5314,"Prostanthera_eurybioides","South Australia","Endangered",115
"361",-35.33131139,138.668376,5315,"Prostanthera_eurybioides","South Australia","Endangered",115
"362",-35.33131139,138.668376,5316,"Prostanthera_eurybioides","South Australia","Endangered",115
"363",-35.33131139,138.668376,5317,"Prostanthera_eurybioides","South Australia","Endangered",115
"364",-35.33131139,138.668376,5318,"Prostanthera_eurybioides","South Australia","Endangered",115
"365",-35.33131139,138.668376,5319,"Prostanthera_eurybioides","South Australia","Endangered",115
"366",-35.33131139,138.668376,5320,"Prostanthera_eurybioides","South Australia","Endangered",115
"367",-35.26523623,150.6600222,4720,"Banksia_vincentia","New South Wales","Critically Endangered",5
"368",-35.26523623,150.6600222,5290,"Prasophyllum_affine","New South Wales","Endangered",5
"369",-35.26523623,150.6600222,5607,"Pterostylis_vernalis","New South Wales","Critically Endangered",5
"370",-35.26523623,150.6600222,5610,"Pterostylis_vernalis","New South Wales","Critically Endangered",5
"371",-35.26523623,150.6600222,5628,"Calochilus_pulchellus","New South Wales","Endangered",5
"372",-35.18624638,142.3331151,5494,"Swainsona_murrayana","Victoria","Vulnerable",1
"373",-34.98189202,150.298742,4834,"Caladenia_tessellata","New South Wales","Vulnerable",4
"374",-34.98189202,150.298742,5608,"Pterostylis_vernalis","New South Wales","Critically Endangered",4
"375",-34.98189202,150.298742,5609,"Pterostylis_vernalis","New South Wales","Critically Endangered",4
"376",-34.98189202,150.298742,5627,"Calochilus_pulchellus","New South Wales","Endangered",4
"377",-34.95748829,137.4743807,4814,"Caladenia_intuta","South Australia","Critically Endangered",11
"378",-34.95748829,137.4743807,4815,"Caladenia_intuta","South Australia","Critically Endangered",11
"379",-34.95748829,137.4743807,4816,"Caladenia_intuta","South Australia","Critically Endangered",11
"380",-34.95748829,137.4743807,4817,"Caladenia_intuta","South Australia","Critically Endangered",11
"381",-34.95748829,137.4743807,4818,"Caladenia_intuta","South Australia","Critically Endangered",11
"382",-34.95748829,137.4743807,4819,"Caladenia_intuta","South Australia","Critically Endangered",11
"383",-34.95748829,137.4743807,4820,"Caladenia_intuta","South Australia","Critically Endangered",11
"384",-34.95748829,137.4743807,4821,"Caladenia_intuta","South Australia","Critically Endangered",11
"385",-34.95748829,137.4743807,4822,"Caladenia_macroclavia","South Australia","Endangered",11
"386",-34.95748829,137.4743807,4823,"Caladenia_macroclavia","South Australia","Endangered",11
"387",-34.95748829,137.4743807,4824,"Caladenia_macroclavia","South Australia","Endangered",11
"388",-34.88766404,138.7623028,4757,"Caladenia_argocalla","South Australia","Endangered",123
"389",-34.88766404,138.7623028,4759,"Caladenia_argocalla","South Australia","Endangered",123
"390",-34.88766404,138.7623028,4760,"Caladenia_argocalla","South Australia","Endangered",123
"391",-34.88766404,138.7623028,4761,"Caladenia_argocalla","South Australia","Endangered",123
"392",-34.88766404,138.7623028,4762,"Caladenia_argocalla","South Australia","Endangered",123
"393",-34.88766404,138.7623028,4763,"Caladenia_argocalla","South Australia","Endangered",123
"394",-34.88766404,138.7623028,4764,"Caladenia_argocalla","South Australia","Endangered",123
"395",-34.88766404,138.7623028,4765,"Caladenia_argocalla","South Australia","Endangered",123
"396",-34.88766404,138.7623028,4766,"Caladenia_argocalla","South Australia","Endangered",123
"397",-34.88766404,138.7623028,4769,"Caladenia_behrii","South Australia","Endangered",123
"398",-34.88766404,138.7623028,4770,"Caladenia_behrii","South Australia","Endangered",123
"399",-34.88766404,138.7623028,4771,"Caladenia_behrii","South Australia","Endangered",123
"400",-34.88766404,138.7623028,4772,"Caladenia_behrii","South Australia","Endangered",123
"401",-34.88766404,138.7623028,4773,"Caladenia_behrii","South Australia","Endangered",123
"402",-34.88766404,138.7623028,4774,"Caladenia_behrii","South Australia","Endangered",123
"403",-34.88766404,138.7623028,4775,"Caladenia_behrii","South Australia","Endangered",123
"404",-34.88766404,138.7623028,4776,"Caladenia_behrii","South Australia","Endangered",123
"405",-34.88766404,138.7623028,4777,"Caladenia_behrii","South Australia","Endangered",123
"406",-34.88766404,138.7623028,4778,"Caladenia_behrii","South Australia","Endangered",123
"407",-34.88766404,138.7623028,4825,"Caladenia_rigida","South Australia","Endangered",123
"408",-34.88766404,138.7623028,4826,"Caladenia_rigida","South Australia","Endangered",123
"409",-34.88766404,138.7623028,4827,"Caladenia_rigida","South Australia","Endangered",123
"410",-34.88766404,138.7623028,4828,"Caladenia_rigida","South Australia","Endangered",123
"411",-34.88766404,138.7623028,4829,"Caladenia_rigida","South Australia","Endangered",123
"412",-34.88766404,138.7623028,4830,"Caladenia_rigida","South Australia","Endangered",123
"413",-34.88766404,138.7623028,4831,"Caladenia_rigida","South Australia","Endangered",123
"414",-34.88766404,138.7623028,4832,"Caladenia_rigida","South Australia","Endangered",123
"415",-34.88766404,138.7623028,4953,"Prasophyllum_pruinosum","South Australia","Endangered",123
"416",-34.88766404,138.7623028,4954,"Prasophyllum_pruinosum","South Australia","Endangered",123
"417",-34.88766404,138.7623028,4955,"Prasophyllum_pruinosum","South Australia","Endangered",123
"418",-34.88766404,138.7623028,4956,"Prasophyllum_pruinosum","South Australia","Endangered",123
"419",-34.88766404,138.7623028,4957,"Prasophyllum_pruinosum","South Australia","Endangered",123
"420",-34.88766404,138.7623028,4958,"Prasophyllum_pruinosum","South Australia","Endangered",123
"421",-34.88766404,138.7623028,4959,"Prasophyllum_pruinosum","South Australia","Endangered",123
"422",-34.88766404,138.7623028,4960,"Prasophyllum_pruinosum","South Australia","Endangered",123
"423",-34.88766404,138.7623028,4961,"Prasophyllum_pruinosum","South Australia","Endangered",123
"424",-34.88766404,138.7623028,4962,"Prasophyllum_pruinosum","South Australia","Endangered",123
"425",-34.88766404,138.7623028,4963,"Prasophyllum_pruinosum","South Australia","Endangered",123
"426",-34.88766404,138.7623028,4964,"Prasophyllum_pruinosum","South Australia","Endangered",123
"427",-34.88766404,138.7623028,4965,"Prasophyllum_pruinosum","South Australia","Endangered",123
"428",-34.88766404,138.7623028,4966,"Prasophyllum_pruinosum","South Australia","Endangered",123
"429",-34.88766404,138.7623028,4967,"Prasophyllum_pruinosum","South Australia","Endangered",123
"430",-34.88766404,138.7623028,4968,"Prasophyllum_pruinosum","South Australia","Endangered",123
"431",-34.88766404,138.7623028,4969,"Prasophyllum_pruinosum","South Australia","Endangered",123
"432",-34.88766404,138.7623028,4970,"Prasophyllum_pruinosum","South Australia","Endangered",123
"433",-34.88766404,138.7623028,4971,"Prasophyllum_pruinosum","South Australia","Endangered",123
"434",-34.88766404,138.7623028,4972,"Prasophyllum_pruinosum","South Australia","Endangered",123
"435",-34.88766404,138.7623028,4973,"Prasophyllum_pruinosum","South Australia","Endangered",123
"436",-34.88766404,138.7623028,4974,"Prasophyllum_pruinosum","South Australia","Endangered",123
"437",-34.88766404,138.7623028,4975,"Prasophyllum_pruinosum","South Australia","Endangered",123
"438",-34.88766404,138.7623028,4976,"Prasophyllum_pruinosum","South Australia","Endangered",123
"439",-34.88766404,138.7623028,4977,"Prasophyllum_pruinosum","South Australia","Endangered",123
"440",-34.88766404,138.7623028,4978,"Prasophyllum_pruinosum","South Australia","Endangered",123
"441",-34.88766404,138.7623028,4979,"Prasophyllum_pruinosum","South Australia","Endangered",123
"442",-34.88766404,138.7623028,4980,"Prasophyllum_pruinosum","South Australia","Endangered",123
"443",-34.88766404,138.7623028,4981,"Prasophyllum_pruinosum","South Australia","Endangered",123
"444",-34.88766404,138.7623028,4982,"Prasophyllum_pruinosum","South Australia","Endangered",123
"445",-34.88766404,138.7623028,4983,"Prasophyllum_pruinosum","South Australia","Endangered",123
"446",-34.88766404,138.7623028,4984,"Prasophyllum_pruinosum","South Australia","Endangered",123
"447",-34.88766404,138.7623028,4985,"Pterostylis_psammophila","South Australia","Critically Endangered",123
"448",-34.88766404,138.7623028,4986,"Pterostylis_psammophila","South Australia","Critically Endangered",123
"449",-34.88766404,138.7623028,4987,"Pterostylis_psammophila","South Australia","Critically Endangered",123
"450",-34.88766404,138.7623028,4988,"Pterostylis_psammophila","South Australia","Critically Endangered",123
"451",-34.88766404,138.7623028,4989,"Pterostylis_psammophila","South Australia","Critically Endangered",123
"452",-34.88766404,138.7623028,4990,"Pterostylis_psammophila","South Australia","Critically Endangered",123
"453",-34.88766404,138.7623028,4991,"Pterostylis_psammophila","South Australia","Critically Endangered",123
"454",-34.88766404,138.7623028,4992,"Pterostylis_psammophila","South Australia","Critically Endangered",123
"455",-34.88766404,138.7623028,4993,"Pterostylis_psammophila","South Australia","Critically Endangered",123
"456",-34.88766404,138.7623028,4994,"Pterostylis_psammophila","South Australia","Critically Endangered",123
"457",-34.88766404,138.7623028,4995,"Pterostylis_psammophila","South Australia","Critically Endangered",123
"458",-34.88766404,138.7623028,4996,"Pterostylis_psammophila","South Australia","Critically Endangered",123
"459",-34.88766404,138.7623028,4997,"Pterostylis_psammophila","South Australia","Critically Endangered",123
"460",-34.88766404,138.7623028,4998,"Pterostylis_psammophila","South Australia","Critically Endangered",123
"461",-34.88766404,138.7623028,4999,"Pterostylis_psammophila","South Australia","Critically Endangered",123
"462",-34.88766404,138.7623028,5000,"Pterostylis_psammophila","South Australia","Critically Endangered",123
"463",-34.88766404,138.7623028,5001,"Pterostylis_psammophila","South Australia","Critically Endangered",123
"464",-34.88766404,138.7623028,5025,"Acanthocladium_dockeri","South Australia","Critically Endangered",123
"465",-34.88766404,138.7623028,5159,"Calochilus_cupreus","South Australia","Critically Endangered",123
"466",-34.88766404,138.7623028,5384,"Pterostylis_cucullata","South Australia","Vulnerable",123
"467",-34.88766404,138.7623028,5385,"Pterostylis_cucullata","South Australia","Vulnerable",123
"468",-34.88766404,138.7623028,5386,"Pterostylis_cucullata","South Australia","Vulnerable",123
"469",-34.88766404,138.7623028,5387,"Pterostylis_cucullata","South Australia","Vulnerable",123
"470",-34.88766404,138.7623028,5388,"Pterostylis_cucullata","South Australia","Vulnerable",123
"471",-34.88766404,138.7623028,5389,"Pterostylis_cucullata","South Australia","Vulnerable",123
"472",-34.88766404,138.7623028,5390,"Pterostylis_cucullata","South Australia","Vulnerable",123
"473",-34.88766404,138.7623028,5391,"Pterostylis_cucullata","South Australia","Vulnerable",123
"474",-34.88766404,138.7623028,5392,"Pterostylis_cucullata","South Australia","Vulnerable",123
"475",-34.88766404,138.7623028,5393,"Pterostylis_cucullata","South Australia","Vulnerable",123
"476",-34.88766404,138.7623028,5394,"Pterostylis_cucullata","South Australia","Vulnerable",123
"477",-34.88766404,138.7623028,5395,"Pterostylis_cucullata","South Australia","Vulnerable",123
"478",-34.88766404,138.7623028,5396,"Pterostylis_cucullata","South Australia","Vulnerable",123
"479",-34.88766404,138.7623028,5397,"Pterostylis_cucullata","South Australia","Vulnerable",123
"480",-34.88766404,138.7623028,5398,"Pterostylis_cucullata","South Australia","Vulnerable",123
"481",-34.88766404,138.7623028,5399,"Pterostylis_cucullata","South Australia","Vulnerable",123
"482",-34.88766404,138.7623028,5400,"Pterostylis_cucullata","South Australia","Vulnerable",123
"483",-34.88766404,138.7623028,5401,"Pterostylis_cucullata","South Australia","Vulnerable",123
"484",-34.88766404,138.7623028,5402,"Pterostylis_cucullata","South Australia","Vulnerable",123
"485",-34.88766404,138.7623028,5403,"Pterostylis_cucullata","South Australia","Vulnerable",123
"486",-34.88766404,138.7623028,5404,"Pterostylis_cucullata","South Australia","Vulnerable",123
"487",-34.88766404,138.7623028,5405,"Pterostylis_cucullata","South Australia","Vulnerable",123
"488",-34.88766404,138.7623028,5406,"Pterostylis_cucullata","South Australia","Vulnerable",123
"489",-34.88766404,138.7623028,5407,"Pterostylis_cucullata","South Australia","Vulnerable",123
"490",-34.88766404,138.7623028,5408,"Pterostylis_cucullata","South Australia","Vulnerable",123
"491",-34.88766404,138.7623028,5409,"Pterostylis_cucullata","South Australia","Vulnerable",123
"492",-34.88766404,138.7623028,5410,"Pterostylis_cucullata","South Australia","Vulnerable",123
"493",-34.88766404,138.7623028,5411,"Pterostylis_cucullata","South Australia","Vulnerable",123
"494",-34.88766404,138.7623028,5412,"Pterostylis_cucullata","South Australia","Vulnerable",123
"495",-34.88766404,138.7623028,5413,"Pterostylis_cucullata","South Australia","Vulnerable",123
"496",-34.88766404,138.7623028,5414,"Pterostylis_cucullata","South Australia","Vulnerable",123
"497",-34.88766404,138.7623028,5415,"Pterostylis_cucullata","South Australia","Vulnerable",123
"498",-34.88766404,138.7623028,5416,"Pterostylis_cucullata","South Australia","Vulnerable",123
"499",-34.88766404,138.7623028,5417,"Pterostylis_cucullata","South Australia","Vulnerable",123
"500",-34.88766404,138.7623028,5418,"Pterostylis_cucullata","South Australia","Vulnerable",123
"501",-34.88766404,138.7623028,5419,"Pterostylis_cucullata","South Australia","Vulnerable",123
"502",-34.88766404,138.7623028,5420,"Pterostylis_cucullata","South Australia","Vulnerable",123
"503",-34.88766404,138.7623028,5421,"Pterostylis_cucullata","South Australia","Vulnerable",123
"504",-34.88766404,138.7623028,5422,"Pterostylis_cucullata","South Australia","Vulnerable",123
"505",-34.88766404,138.7623028,5423,"Pterostylis_cucullata","South Australia","Vulnerable",123
"506",-34.88766404,138.7623028,5424,"Pterostylis_cucullata","South Australia","Vulnerable",123
"507",-34.88766404,138.7623028,5425,"Pterostylis_cucullata","South Australia","Vulnerable",123
"508",-34.88766404,138.7623028,5426,"Pterostylis_cucullata","South Australia","Vulnerable",123
"509",-34.88766404,138.7623028,5427,"Pterostylis_cucullata","South Australia","Vulnerable",123
"510",-34.88766404,138.7623028,5428,"Pterostylis_cucullata","South Australia","Vulnerable",123
"511",-34.87182416,149.9592602,4833,"Caladenia_tessellata","New South Wales","Vulnerable",11
"512",-34.87182416,149.9592602,5036,"Eucalyptus_recurva","New South Wales","Critically Endangered",11
"513",-34.87182416,149.9592602,5037,"Eucalyptus_recurva","New South Wales","Critically Endangered",11
"514",-34.87182416,149.9592602,5038,"Eucalyptus_recurva","New South Wales","Critically Endangered",11
"515",-34.87182416,149.9592602,5039,"Eucalyptus_recurva","New South Wales","Critically Endangered",11
"516",-34.87182416,149.9592602,5269,"Pomaderris_cotoneaster","New South Wales","Endangered",11
"517",-34.87182416,149.9592602,5270,"Pomaderris_cotoneaster","New South Wales","Endangered",11
"518",-34.87182416,149.9592602,5271,"Pomaderris_cotoneaster","New South Wales","Endangered",11
"519",-34.87182416,149.9592602,5272,"Pomaderris_cotoneaster","New South Wales","Endangered",11
"520",-34.87182416,149.9592602,5279,"Pomaderris_delicata","New South Wales","Critically Endangered",11
"521",-34.87182416,149.9592602,5280,"Pomaderris_delicata","New South Wales","Critically Endangered",11
"522",-34.75516376,139.9321759,4794,"Caladenia_colorata","South Australia","Endangered",49
"523",-34.75516376,139.9321759,4880,"Acacia_menzelii","South Australia","Vulnerable",49
"524",-34.75516376,139.9321759,4881,"Acacia_menzelii","South Australia","Vulnerable",49
"525",-34.75516376,139.9321759,4890,"Acacia_pinguifolia","South Australia","Endangered",49
"526",-34.75516376,139.9321759,4891,"Acacia_pinguifolia","South Australia","Endangered",49
"527",-34.75516376,139.9321759,4892,"Acacia_pinguifolia","South Australia","Endangered",49
"528",-34.75516376,139.9321759,4893,"Acacia_pinguifolia","South Australia","Endangered",49
"529",-34.75516376,139.9321759,4894,"Acacia_pinguifolia","South Australia","Endangered",49
"530",-34.75516376,139.9321759,4895,"Acacia_pinguifolia","South Australia","Endangered",49
"531",-34.75516376,139.9321759,4896,"Acacia_pinguifolia","South Australia","Endangered",49
"532",-34.75516376,139.9321759,4897,"Acacia_pinguifolia","South Australia","Endangered",49
"533",-34.75516376,139.9321759,4899,"Acacia_pinguifolia","South Australia","Endangered",49
"534",-34.75516376,139.9321759,4901,"Acacia_pinguifolia","South Australia","Endangered",49
"535",-34.75516376,139.9321759,4902,"Acacia_pinguifolia","South Australia","Endangered",49
"536",-34.75516376,139.9321759,4918,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"537",-34.75516376,139.9321759,4919,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"538",-34.75516376,139.9321759,4921,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"539",-34.75516376,139.9321759,4922,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"540",-34.75516376,139.9321759,4923,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"541",-34.75516376,139.9321759,4925,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"542",-34.75516376,139.9321759,4929,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"543",-34.75516376,139.9321759,4931,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"544",-34.75516376,139.9321759,4932,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"545",-34.75516376,139.9321759,4934,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"546",-34.75516376,139.9321759,4935,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"547",-34.75516376,139.9321759,4936,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"548",-34.75516376,139.9321759,4937,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"549",-34.75516376,139.9321759,4938,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"550",-34.75516376,139.9321759,4939,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"551",-34.75516376,139.9321759,4940,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"552",-34.75516376,139.9321759,4941,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"553",-34.75516376,139.9321759,4942,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"554",-34.75516376,139.9321759,4944,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"555",-34.75516376,139.9321759,4945,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"556",-34.75516376,139.9321759,4946,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"557",-34.75516376,139.9321759,4947,"Acacia_rhetinocarpa","South Australia","Vulnerable",49
"558",-34.75516376,139.9321759,5167,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",49
"559",-34.75516376,139.9321759,5168,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",49
"560",-34.75516376,139.9321759,5175,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",49
"561",-34.75516376,139.9321759,5189,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",49
"562",-34.75516376,139.9321759,5190,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",49
"563",-34.75516376,139.9321759,5191,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",49
"564",-34.75516376,139.9321759,5192,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",49
"565",-34.75516376,139.9321759,5211,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",49
"566",-34.75516376,139.9321759,5213,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",49
"567",-34.75516376,139.9321759,5214,"Olearia_pannosa_subsp_pannosa","South Australia","Vulnerable",49
"568",-34.75516376,139.9321759,5540,"Thelymitra_epipactoides","South Australia","Endangered",49
"569",-34.75516376,139.9321759,5547,"Thelymitra_epipactoides","South Australia","Endangered",49
"570",-34.75516376,139.9321759,5550,"Thelymitra_epipactoides","South Australia","Endangered",49
"571",-34.69551507,116.1574097,5114,"Isopogon_uncinatus","Western Australia","Critically Endangered",2
"572",-34.69551507,116.1574097,5116,"Isopogon_uncinatus","Western Australia","Critically Endangered",2
"573",-34.66180604,150.8782982,5442,"Pterostylis_gibbosa","New South Wales","Endangered",4
"574",-34.66180604,150.8782982,5443,"Pterostylis_gibbosa","New South Wales","Endangered",4
"575",-34.66180604,150.8782982,5444,"Pterostylis_gibbosa","New South Wales","Endangered",4
"576",-34.66180604,150.8782982,5618,"Genoplesium_baueri","New South Wales","Endangered",4
"577",-34.23074081,119.1504387,4718,"Banksia_ionthocarpa_subsp_ionthocarpa","Western Australia","Endangered",17
"578",-34.23074081,119.1504387,4719,"Banksia_montana","Western Australia","Critically Endangered",17
"579",-34.23074081,119.1504387,5002,"Darwinia_wittwerorum","Western Australia","Endangered",17
"580",-34.23074081,119.1504387,5003,"Daviesia_glossosema","Western Australia","Critically Endangered",17
"581",-34.23074081,119.1504387,5005,"Daviesia_pseudaphylla","Western Australia","Critically Endangered",17
"582",-34.23074081,119.1504387,5041,"Adenanthos_ellipticus","Western Australia","Endangered",17
"583",-34.23074081,119.1504387,5093,"Grevillea_maxwellii","Western Australia","Critically Endangered",17
"584",-34.23074081,119.1504387,5094,"Grevillea_maxwellii","Western Australia","Critically Endangered",17
"585",-34.23074081,119.1504387,5117,"Kunzea_similis_subsp_similis","Western Australia","Critically Endangered",17
"586",-34.23074081,119.1504387,5142,"Leucopogon_gnaphalioides","Western Australia","Critically Endangered",17
"587",-34.23074081,119.1504387,5155,"Andersonia_axilliflora","Western Australia","Critically Endangered",17
"588",-34.23074081,119.1504387,5255,"Persoonia_micranthera","Western Australia","Critically Endangered",17
"589",-34.23074081,119.1504387,5256,"Persoonia_micranthera","Western Australia","Critically Endangered",17
"590",-34.23074081,119.1504387,5559,"Verticordia_pityrhops","Western Australia","Endangered",17
"591",-34.23074081,119.1504387,5646,"Banksia_anatona","Western Australia","Critically Endangered",17
"592",-34.23074081,119.1504387,5647,"Banksia_anatona","Western Australia","Critically Endangered",17
"593",-34.23074081,119.1504387,5650,"Banksia_brownii","Western Australia","Critically Endangered",17
"594",-34.22528357,150.3223691,5273,"Pomaderris_cotoneaster","New South Wales","Endangered",6
"595",-34.22528357,150.3223691,5274,"Pomaderris_cotoneaster","New South Wales","Endangered",6
"596",-34.22528357,150.3223691,5275,"Pomaderris_cotoneaster","New South Wales","Endangered",6
"597",-34.22528357,150.3223691,5276,"Pomaderris_cotoneaster","New South Wales","Endangered",6
"598",-34.22528357,150.3223691,5277,"Pomaderris_cotoneaster","New South Wales","Endangered",6
"599",-34.22528357,150.3223691,5278,"Pomaderris_cotoneaster","New South Wales","Endangered",6
"600",-34.22470711,151.0051801,5598,"Astrotricha_crassifolia","New South Wales","Vulnerable",1
"601",-34.15050767,116.6498318,5049,"Grevillea_acropogon","Western Australia","Endangered",8
"602",-34.15050767,116.6498318,5050,"Grevillea_acropogon","Western Australia","Endangered",8
